order_id,customer_id,order_date,status,total_amount
3777,406,2025-07-11,shipped,3442.87
3778,159,2026-03-15,shipped,289.92
3779,225,2024-11-23,returned,330.95
3780,363,2025-06-06,returned,1935.45
3781,446,2023-01-05,placed,3621.19
3782,114,2025-05-07,returned,68.19
3783,77,2026-06-19,placed,178.97
3784,107,2024-03-09,placed,669.8
3785,191,2025-05-01,placed,3020.74
3786,449,2026-03-19,placed,1060.4
3787,88,2026-07-27,placed,2323.04
3788,226,2025-09-15,returned,1767.86
3789,380,2025-06-30,returned,1616.55
3790,415,2023-11-10,returned,273.09
3791,230,2024-10-13,returned,3606.06
3792,412,2025-09-20,shipped,3054.87
3793,452,2025-12-03,placed,919.04
3794,165,2024-04-13,returned,2515.07
3795,70,2026-06-16,returned,3631.12
3796,113,2026-06-19,cancelled,1544.88
3797,52,2024-10-01,delivered,1059.61
3798,349,2025-06-03,cancelled,442.08
3799,464,2025-07-29,shipped,360.72
3800,357,2023-05-16,placed,515.37
3801,113,2024-06-01,placed,2160.04
3802,324,2025-03-27,shipped,406.32
3803,298,2025-08-14,shipped,1477.68
3804,190,2026-03-15,returned,686.24
3805,139,2026-03-23,cancelled,1263.75
3806,218,2025-11-20,delivered,1788.97
3807,482,2025-08-21,cancelled,1745.01
3808,276,2023-02-12,placed,3808.98
3809,95,2024-10-31,placed,2459.78
3810,409,2023-04-28,delivered,58.02
3811,374,2026-01-23,cancelled,1426.6
3812,276,2026-09-01,placed,1991.01
3813,26,2026-08-19,placed,16.14
3814,366,2024-09-19,cancelled,1958.3
3815,185,2026-04-19,cancelled,861.08
3816,203,2026-07-07,cancelled,1390.72
3817,357,2024-10-10,cancelled,1148.52
3818,169,2024-12-27,returned,117.76
3819,482,2023-11-24,placed,5377.16
3820,420,2023-08-18,placed,779.12
3821,81,2026-06-23,shipped,815.96
3822,30,2025-07-29,shipped,2794.97
3823,145,2023-05-22,delivered,2630.0
3824,140,2026-08-28,delivered,3671.51
3825,3,2023-02-09,returned,3273.37
3826,149,2026-06-02,returned,3671.36
3827,141,2024-03-14,shipped,1269.92
3828,223,2024-05-30,cancelled,4383.88
3829,65,2024-01-12,delivered,4595.51
3830,224,2025-08-24,shipped,6154.49
3831,29,2025-06-14,shipped,1862.87
3832,426,2026-07-02,returned,3181.42
3833,336,2025-06-20,cancelled,3377.53
3834,400,2025-06-13,placed,3884.56
3835,451,2026-05-25,returned,3712.8
3836,96,2025-05-01,cancelled,2355.12
3837,222,2024-10-23,delivered,1966.19
3838,252,2025-12-05,placed,2897.46
3839,176,2024-03-23,returned,231.66
3840,314,2023-10-28,cancelled,2799.15
3841,297,2025-02-13,placed,1770.28
3842,367,2026-05-26,shipped,1872.76
3843,314,2023-03-28,placed,576.64
3844,154,2024-04-06,cancelled,770.51
3845,469,2026-05-08,delivered,3557.71
3846,349,2025-09-25,cancelled,3432.28
3847,243,2025-09-01,cancelled,503.84
3848,375,2025-05-28,shipped,2718.41
3849,81,2025-11-21,cancelled,3906.67
3850,368,2026-07-22,cancelled,3234.1
3851,250,2024-08-10,cancelled,3406.93
3852,439,2023-11-10,shipped,1471.38
3853,361,2023-12-15,placed,1660.28
3854,271,2024-01-27,placed,895.43
3855,463,2023-05-30,placed,361.04
3856,262,2024-04-02,delivered,2535.55
3857,367,2025-03-06,placed,3674.57
3858,362,2023-09-10,cancelled,1870.04
3859,338,2026-06-20,placed,331.96
3860,484,2025-02-08,delivered,2143.84
3861,434,2023-06-21,returned,2140.69
3862,425,2024-02-26,cancelled,496.98
3863,17,2024-05-25,delivered,1659.35
3864,168,2025-09-17,returned,4479.46
3865,311,2024-02-22,cancelled,1870.08
3866,206,2025-03-04,delivered,999.45
3867,355,2023-09-13,returned,3009.03
3868,56,2024-06-05,placed,2017.24
3869,442,2024-07-23,delivered,3094.88
3870,135,2025-11-02,delivered,2739.74
3871,253,2025-12-07,placed,3951.73
3872,450,2026-06-09,returned,3787.16
3873,338,2023-06-19,returned,26.83
3874,274,2025-06-11,placed,2202.7
3875,378,2025-03-05,placed,195.42
3876,236,2023-05-24,placed,1584.34
3877,57,2023-01-13,returned,1826.92
3878,284,2026-02-19,delivered,2346.15
3879,272,2024-02-29,cancelled,2017.55
3880,443,2026-01-01,placed,2500.31
3881,382,2024-02-03,delivered,2865.72
3882,353,2023-10-22,cancelled,679.05
3883,8,2025-07-02,returned,3040.97
3884,191,2023-07-18,delivered,3985.25
3885,204,2024-01-16,shipped,2816.66
3886,448,2025-10-01,delivered,2147.23
3887,422,2026-02-15,returned,2019.7
3888,492,2026-01-17,shipped,3579.44
3889,197,2023-02-16,delivered,1075.75
3890,336,2024-03-06,returned,2369.42
3891,61,2024-11-06,returned,2991.56
3892,257,2025-07-14,delivered,351.02
3893,115,2024-01-03,shipped,962.44
3894,185,2026-02-13,placed,724.79
3895,284,2025-02-10,returned,727.68
3896,13,2025-04-28,delivered,67.95
3897,496,2023-10-17,placed,1306.67
3898,359,2024-01-27,returned,1812.68
3899,262,2026-07-22,cancelled,1606.5
3900,77,2023-03-21,delivered,426.28
3901,433,2025-12-24,delivered,3731.07
3902,100,2023-07-25,placed,1799.98
3903,387,2025-08-21,returned,4497.51
3904,345,2026-02-13,placed,958.99
3905,355,2026-06-09,returned,713.57
3906,159,2023-10-30,shipped,3738.28
3907,104,2025-09-15,cancelled,1443.65
3908,256,2026-05-25,placed,3123.9
3909,352,2025-11-08,shipped,3815.05
3910,160,2026-02-25,shipped,1129.94
3911,306,2025-09-04,shipped,2151.71
3912,227,2024-02-06,placed,552.78
3913,372,2025-12-31,placed,4181.65
3914,470,2026-05-11,cancelled,432.12
3915,259,2023-08-02,placed,3520.84
3916,272,2023-01-29,cancelled,2994.62
3917,164,2024-06-11,cancelled,3389.71
3918,305,2024-07-21,returned,2800.79
3919,414,2024-09-28,placed,2146.42
3920,367,2024-04-13,cancelled,913.38
3921,315,2024-06-09,cancelled,3218.94
3922,29,2023-04-07,cancelled,1174.48
3923,13,2025-09-03,placed,1962.13
3924,270,2024-01-15,shipped,1098.32
3925,184,2026-05-25,delivered,3274.72
3926,284,2025-07-31,placed,2876.07
3927,374,2025-01-06,placed,2021.13
3928,223,2023-05-11,placed,1110.29
3929,428,2024-03-10,returned,3235.85
3930,446,2025-11-29,delivered,2896.26
3931,346,2026-03-09,returned,3011.09
3932,230,2023-03-14,placed,3384.02
3933,209,2026-06-10,delivered,2305.02
3934,295,2024-02-13,delivered,1448.54
3935,211,2025-05-29,placed,1776.03
3936,463,2025-02-14,returned,3917.01
3937,494,2024-08-16,returned,1908.04
3938,141,2024-10-10,shipped,630.9
3939,69,2026-04-20,returned,2426.14
3940,269,2023-10-09,cancelled,4535.5
3941,468,2025-12-17,returned,1876.67
3942,306,2023-09-20,returned,1353.79
3943,258,2025-05-25,shipped,2222.33
3944,330,2024-05-01,delivered,2205.52
3945,395,2026-02-24,shipped,2023.57
3946,334,2023-05-18,shipped,595.02
3947,313,2025-11-21,delivered,2376.44
3948,318,2026-02-27,placed,905.88
3949,338,2024-05-21,returned,404.94
3950,254,2026-08-13,returned,2811.78
3951,478,2025-07-02,shipped,1587.5
3952,491,2023-08-15,cancelled,2523.86
3953,334,2023-03-17,shipped,4783.31
3954,469,2024-04-22,delivered,1650.85
3955,371,2024-09-28,returned,4880.63
3956,99,2026-06-24,shipped,1156.8
3957,397,2023-06-07,shipped,644.74
3958,419,2024-11-23,cancelled,1691.65
3959,73,2024-03-30,placed,89.91
3960,271,2024-08-06,cancelled,1659.19
3961,65,2023-07-19,delivered,542.52
3962,359,2025-08-29,placed,3126.3
3963,465,2023-11-26,shipped,4400.22
3964,179,2023-06-09,shipped,1504.25
3965,159,2024-06-17,delivered,2911.12
3966,135,2024-02-11,shipped,2367.34
3967,228,2025-03-12,placed,1064.2
3968,46,2023-08-20,returned,3988.38
3969,467,2025-09-28,placed,3439.26
3970,95,2025-11-08,cancelled,2260.52
3971,235,2026-08-25,shipped,1353.23
3972,173,2025-06-20,placed,2640.64
3973,360,2023-05-01,cancelled,419.66
3974,487,2024-09-15,delivered,1155.7
3975,449,2026-01-04,delivered,795.01
3976,427,2024-05-28,cancelled,312.42
3977,445,2025-04-29,placed,3301.45
3978,31,2024-08-21,delivered,1320.72
3979,294,2023-01-16,cancelled,3892.98
3980,216,2023-06-06,placed,1119.5
3981,160,2023-06-14,cancelled,2510.44
3982,130,2025-05-12,returned,309.17
3983,226,2026-05-05,placed,2061.94
3984,440,2023-10-30,shipped,582.06
3985,392,2025-02-27,returned,270.17
3986,465,2026-08-19,returned,953.15
3987,231,2024-10-06,placed,2427.97
3988,241,2025-07-21,returned,441.58
3989,425,2023-05-08,returned,258.77
3990,39,2025-03-07,shipped,992.48
3991,350,2024-05-31,returned,304.4
3992,115,2026-09-05,returned,1880.93
3993,432,2025-08-02,returned,4119.62
3994,200,2024-02-06,placed,1375.96
3995,428,2023-06-18,returned,1602.81
3996,381,2024-03-13,delivered,6422.51
3997,18,2025-08-17,shipped,185.92
3998,383,2026-03-04,returned,2853.07
3999,331,2024-12-23,placed,3802.86
4000,227,2024-06-28,cancelled,3037.45
4001,136,2025-07-30,shipped,887.27
4002,309,2024-06-13,delivered,1307.1
4003,53,2026-01-03,shipped,3964.67
4004,460,2025-11-18,shipped,1781.5
4005,409,2024-12-13,cancelled,4078.75
4006,23,2023-03-27,delivered,4077.73
4007,384,2026-01-30,cancelled,1755.76
4008,81,2024-12-25,delivered,2192.08
4009,236,2026-01-05,delivered,188.2
4010,436,2025-05-25,shipped,4317.55
4011,279,2025-10-09,returned,1016.97
4012,361,2023-10-06,shipped,2988.2
4013,187,2025-06-04,shipped,2291.15
4014,278,2023-06-07,shipped,3130.21
4015,266,2026-03-04,placed,1991.45
4016,487,2025-07-23,cancelled,3061.76
4017,55,2023-01-08,placed,1842.68
4018,334,2024-08-24,cancelled,468.73
4019,110,2024-02-27,delivered,1870.09
4020,269,2023-02-22,placed,216.92
4021,306,2025-02-11,shipped,1103.28
4022,260,2025-05-27,delivered,3934.95
4023,438,2023-04-29,cancelled,1121.57
4024,259,2023-12-12,placed,3639.2
4025,193,2025-10-09,returned,890.37
4026,86,2023-04-24,returned,113.74
4027,82,2023-06-17,cancelled,814.66
4028,37,2024-02-06,cancelled,3714.76
4029,86,2026-07-22,placed,2018.3
4030,177,2023-08-19,shipped,486.92
4031,423,2026-08-06,placed,1369.88
4032,340,2025-06-03,cancelled,426.03
4033,335,2023-11-30,returned,22.26
4034,444,2023-03-04,delivered,2047.6
4035,381,2026-06-25,delivered,629.82
4036,489,2026-04-30,cancelled,491.79
4037,427,2024-01-30,returned,1412.79
4038,114,2024-12-18,shipped,897.4
4039,29,2023-07-07,returned,586.07
4040,324,2024-10-21,cancelled,2379.08
4041,302,2024-02-25,delivered,2181.67
4042,138,2026-05-09,cancelled,2011.25
4043,381,2026-09-01,delivered,328.01
4044,87,2025-03-25,placed,171.15
4045,268,2024-11-17,returned,2838.9
4046,463,2025-07-13,cancelled,3565.75
4047,376,2025-06-09,returned,4004.27
4048,485,2023-03-02,returned,2724.82
4049,74,2023-02-19,cancelled,1876.56
4050,173,2023-07-10,shipped,876.99
4051,182,2026-02-24,placed,2493.98
4052,353,2023-10-17,shipped,1811.8
4053,221,2023-06-30,delivered,1285.52
4054,186,2025-01-11,shipped,1780.28
4055,96,2025-03-06,returned,459.27
4056,36,2024-01-08,cancelled,2126.85
4057,284,2025-09-06,placed,2648.66
4058,217,2024-07-21,delivered,3613.92
4059,285,2025-01-08,delivered,3856.19
4060,425,2023-12-17,returned,2478.18
4061,347,2025-05-23,shipped,1851.71
4062,289,2023-08-08,placed,2083.85
4063,222,2024-09-04,cancelled,856.31
4064,378,2026-06-23,cancelled,2277.65
4065,452,2025-06-28,placed,2789.74
4066,127,2026-06-17,returned,2932.44
4067,312,2023-07-12,delivered,2662.48
4068,325,2023-10-01,returned,166.6
4069,208,2025-04-26,delivered,344.19
4070,158,2023-12-29,shipped,1046.36
4071,439,2025-04-30,shipped,1103.87
4072,384,2025-05-17,cancelled,293.59
4073,242,2025-08-18,placed,1795.05
4074,227,2025-01-27,delivered,1509.06
4075,270,2025-05-20,delivered,1535.44
4076,413,2024-11-18,cancelled,3013.84
4077,160,2023-08-09,placed,2207.34
4078,399,2026-01-09,cancelled,1798.47
4079,281,2024-03-01,delivered,2191.15
4080,344,2025-11-24,shipped,2324.3
4081,194,2024-05-24,placed,2239.16
4082,104,2026-07-19,returned,25.02
4083,118,2023-11-29,placed,2543.49
4084,50,2023-12-30,shipped,1944.26
4085,415,2024-12-15,returned,185.07
4086,460,2025-07-08,shipped,1644.04
4087,160,2024-06-30,placed,2592.28
4088,37,2024-03-18,placed,1635.55
4089,343,2023-04-30,shipped,3873.95
4090,406,2026-05-07,shipped,1606.51
4091,495,2025-11-11,shipped,636.02
4092,417,2023-07-16,returned,1760.34
4093,144,2025-12-08,cancelled,1207.46
4094,288,2024-01-03,shipped,3951.92
4095,246,2023-05-12,shipped,3887.32
4096,97,2026-08-09,returned,1168.33
4097,358,2023-10-26,cancelled,5423.72
4098,176,2026-07-03,cancelled,3506.99
4099,349,2025-11-17,returned,676.61
4100,318,2023-06-15,cancelled,275.98
4101,167,2024-12-08,placed,1132.46
4102,246,2026-03-22,returned,1644.37
4103,389,2025-03-02,placed,1447.12
4104,107,2025-12-20,shipped,1907.82
4105,193,2023-05-09,delivered,2411.19
4106,2,2024-04-13,cancelled,2716.32
4107,207,2025-02-07,delivered,2761.62
4108,387,2024-01-15,placed,1349.42
4109,293,2023-12-31,cancelled,374.45
4110,476,2023-05-14,cancelled,331.7
4111,100,2023-03-06,placed,1193.48
4112,151,2024-03-03,shipped,2431.65
4113,434,2025-10-07,delivered,1423.31
4114,100,2023-08-31,shipped,3318.29
4115,19,2025-12-19,delivered,100.52
4116,115,2025-06-29,delivered,2951.87
4117,308,2025-11-26,delivered,1132.35
4118,226,2025-01-11,returned,1992.92
4119,443,2026-03-31,returned,808.07
4120,27,2024-06-25,delivered,981.64
4121,248,2025-03-07,cancelled,3203.57
4122,240,2023-12-15,placed,2827.75
4123,276,2025-07-11,returned,1766.8
4124,143,2025-08-16,placed,2471.56
4125,310,2025-06-02,returned,1268.11
4126,20,2023-07-11,returned,1178.28
4127,71,2025-02-01,delivered,1629.85
4128,424,2023-12-26,shipped,6145.1
4129,287,2026-05-19,placed,1395.52
4130,10,2025-05-09,returned,2280.24
4131,345,2024-05-12,returned,2663.56
4132,477,2025-11-10,cancelled,3571.44
4133,209,2025-06-30,cancelled,2533.02
4134,210,2024-07-16,shipped,2089.85
4135,232,2024-09-07,placed,2498.8
4136,68,2024-08-12,placed,2245.76
4137,470,2024-04-20,returned,1283.58
4138,182,2024-09-21,shipped,2714.68
4139,449,2024-01-21,shipped,687.6
4140,457,2026-07-04,placed,2572.76
4141,214,2024-11-30,placed,2438.36
4142,116,2025-08-23,shipped,2316.03
4143,494,2026-05-26,cancelled,885.4
4144,431,2023-11-04,delivered,577.04
4145,8,2025-05-04,shipped,108.54
4146,334,2023-04-27,cancelled,861.9
4147,325,2024-02-15,cancelled,615.12
4148,389,2025-11-01,returned,1498.92
4149,309,2026-02-10,returned,4101.69
4150,273,2025-05-03,cancelled,418.67
4151,128,2023-04-14,returned,2570.14
4152,140,2023-11-19,returned,42.42
4153,358,2023-05-06,returned,1248.66
4154,214,2025-02-12,delivered,203.75
4155,12,2023-04-24,cancelled,1160.37
4156,233,2024-01-20,shipped,1492.01
4157,427,2026-06-03,shipped,1782.31
4158,451,2025-12-22,delivered,1381.84
4159,391,2023-01-15,shipped,1328.48
4160,349,2026-06-28,delivered,3967.84
4161,191,2025-06-28,cancelled,2023.32
4162,16,2026-06-07,returned,2558.27
4163,290,2023-07-03,delivered,2876.19
4164,407,2024-10-31,placed,3395.63
4165,230,2025-07-09,placed,1905.7
4166,205,2025-06-28,returned,324.12
4167,11,2024-12-16,cancelled,1650.47
4168,407,2023-06-17,delivered,730.95
4169,93,2023-01-19,placed,1355.65
4170,317,2023-09-13,delivered,1331.43
4171,216,2026-01-22,delivered,1513.3
4172,55,2023-01-10,shipped,42.24
4173,198,2024-07-25,placed,2335.32
4174,20,2024-12-19,returned,2237.72
4175,130,2024-04-08,delivered,989.57
4176,63,2026-08-29,returned,232.27
4177,413,2025-06-07,returned,714.33
4178,415,2026-05-22,returned,329.37
4179,234,2026-09-04,placed,2733.0
4180,187,2026-06-24,cancelled,4600.47
4181,11,2025-07-08,returned,3350.46
4182,100,2023-02-26,delivered,959.42
4183,238,2024-08-25,placed,398.72
4184,394,2023-08-15,cancelled,2766.6
4185,108,2026-06-04,returned,118.71
4186,432,2025-10-23,delivered,4250.36
4187,499,2026-04-29,placed,3921.76
4188,65,2023-08-23,placed,231.88
4189,208,2024-05-08,returned,482.45
4190,436,2023-06-29,cancelled,1750.7
4191,7,2024-04-19,cancelled,1061.44
4192,222,2023-03-10,delivered,1470.65
4193,239,2024-10-27,delivered,1410.3
4194,428,2023-08-18,returned,2834.32
4195,334,2026-07-27,shipped,1015.81
4196,394,2024-03-30,placed,2863.33
4197,47,2025-07-01,delivered,1807.49
4198,357,2026-01-22,cancelled,1712.06
4199,105,2026-02-17,cancelled,1961.36
4200,323,2026-02-26,shipped,1244.1
4201,49,2024-01-25,returned,1963.48
4202,121,2024-10-11,delivered,2181.97
4203,80,2023-12-22,cancelled,2244.91
4204,96,2023-01-04,delivered,2462.09
4205,240,2025-04-28,cancelled,2503.42
4206,170,2024-06-13,placed,1847.07
4207,329,2026-05-25,cancelled,25.56
4208,12,2026-06-02,delivered,3506.97
4209,128,2026-07-13,placed,316.54
4210,311,2024-11-23,delivered,2467.9
4211,218,2026-04-15,delivered,749.95
4212,52,2026-06-11,delivered,2029.88
4213,69,2026-04-14,cancelled,2066.86
4214,50,2026-02-14,cancelled,1643.45
4215,411,2023-03-19,returned,1640.17
4216,356,2023-01-08,returned,1805.76
4217,285,2024-09-10,cancelled,1118.83
4218,92,2024-02-05,cancelled,185.7
4219,279,2023-05-25,placed,8.43
4220,127,2024-04-15,placed,461.5
4221,79,2025-08-28,returned,1839.86
4222,278,2024-06-24,placed,2178.42
4223,436,2023-01-12,placed,3243.34
4224,276,2024-08-02,shipped,2567.16
4225,138,2023-09-23,returned,2248.0
4226,259,2024-12-12,delivered,1543.71
4227,492,2026-04-22,returned,2193.52
4228,449,2024-07-06,returned,2801.92
4229,470,2026-05-12,returned,2112.79
4230,248,2023-01-10,delivered,3032.1
4231,425,2025-10-31,placed,3105.04
4232,316,2023-12-03,shipped,2309.52
4233,308,2024-09-24,placed,1046.43
4234,288,2024-05-18,placed,1446.4
4235,151,2024-05-04,returned,2090.17
4236,230,2026-04-14,shipped,4188.18
4237,429,2024-12-21,delivered,2380.93
4238,354,2023-12-29,cancelled,883.56
4239,420,2026-08-22,delivered,1340.09
4240,289,2025-06-01,cancelled,3139.56
4241,435,2024-08-13,cancelled,2128.83
4242,490,2023-07-07,cancelled,1965.89
4243,176,2025-10-01,delivered,1030.89
4244,136,2023-01-08,returned,1039.0
4245,101,2026-04-02,cancelled,978.42
4246,437,2025-08-11,placed,4036.9
4247,127,2023-05-29,shipped,2100.8
4248,194,2024-01-18,cancelled,2227.7
4249,115,2023-06-29,cancelled,3392.82
4250,378,2024-07-19,placed,3990.4
4251,35,2024-03-21,cancelled,2212.76
4252,465,2023-02-12,returned,2290.56
4253,213,2025-06-14,returned,250.52
4254,124,2026-06-28,cancelled,444.73
4255,121,2026-07-13,delivered,1223.38
4256,429,2026-08-14,cancelled,1987.76
4257,416,2023-06-09,cancelled,1001.26
4258,359,2024-10-19,placed,304.22
4259,381,2024-10-28,placed,391.68
4260,437,2025-07-05,cancelled,4040.63
4261,107,2023-06-21,shipped,815.87
4262,88,2025-10-06,delivered,2107.65
4263,490,2025-11-14,shipped,2261.62
4264,382,2024-06-21,delivered,2984.77
4265,475,2025-09-02,delivered,2408.52
4266,3,2025-09-24,delivered,773.7
4267,192,2026-01-14,cancelled,2898.93
4268,405,2023-06-26,cancelled,3342.24
4269,199,2026-07-11,placed,2733.96
4270,166,2025-12-01,returned,2547.13
4271,205,2023-06-19,shipped,434.36
4272,424,2024-04-07,cancelled,4236.73
4273,79,2023-01-19,returned,2153.92
4274,477,2025-07-08,delivered,526.33
4275,354,2023-03-11,shipped,52.77
4276,67,2026-01-20,cancelled,2412.66
4277,389,2024-07-31,shipped,2769.05
4278,479,2025-03-13,delivered,463.29
4279,239,2023-01-11,placed,2616.68
4280,251,2024-10-07,shipped,2962.56
4281,100,2024-01-15,returned,830.89
4282,83,2023-04-22,returned,827.1
4283,112,2024-07-30,delivered,2662.69
4284,174,2025-04-10,shipped,1155.8
4285,14,2025-09-07,returned,2056.93
4286,473,2023-09-09,shipped,2426.74
4287,41,2024-01-13,returned,764.82
4288,297,2023-06-04,delivered,2208.25
4289,245,2023-12-21,shipped,305.84
4290,448,2025-07-31,placed,3977.44
4291,128,2025-06-14,delivered,2269.45
4292,171,2024-07-30,shipped,2256.65
4293,211,2024-09-28,shipped,1676.01
4294,479,2025-11-17,returned,2595.75
4295,88,2023-05-19,delivered,1345.4
4296,209,2025-09-08,placed,2679.12
4297,365,2025-04-01,delivered,1382.62
4298,334,2023-09-11,placed,2515.92
4299,238,2026-02-22,placed,2325.89
4300,41,2025-04-25,placed,59.02
4301,151,2023-07-19,delivered,3070.96
4302,132,2023-06-11,returned,222.46
4303,358,2024-06-23,shipped,1377.51
4304,89,2024-01-04,placed,194.58
4305,31,2023-09-16,cancelled,1032.3
4306,106,2023-07-16,placed,1181.97
4307,112,2023-01-24,placed,2851.32
4308,415,2023-09-26,delivered,136.12
4309,117,2026-03-07,delivered,61.6
4310,180,2024-05-26,placed,2447.23
4311,277,2024-12-06,cancelled,196.41
4312,41,2025-07-30,cancelled,2449.1
4313,316,2026-08-10,shipped,3558.56
4314,448,2023-10-26,cancelled,585.85
4315,256,2024-07-26,placed,497.3
4316,157,2023-03-24,delivered,647.8
4317,220,2024-07-27,returned,868.51
4318,8,2023-03-11,returned,4389.56
4319,57,2023-05-28,returned,1624.67
4320,172,2024-05-03,returned,1185.98
4321,219,2026-06-21,delivered,1795.42
4322,438,2025-08-14,cancelled,1830.75
4323,240,2023-11-28,shipped,2041.26
4324,234,2026-04-18,cancelled,1840.56
4325,233,2023-09-02,returned,861.24
4326,364,2023-01-01,cancelled,1330.12
4327,348,2025-06-06,shipped,2544.24
4328,123,2024-03-08,returned,661.7
4329,344,2024-01-19,cancelled,2130.78
4330,201,2024-01-12,cancelled,1108.51
4331,28,2025-03-26,returned,1345.18
4332,364,2024-08-02,returned,5122.06
4333,34,2023-12-06,cancelled,351.09
4334,306,2024-10-22,returned,2904.16
4335,122,2024-03-25,shipped,572.6
4336,427,2023-05-30,placed,882.2
4337,171,2025-06-18,delivered,143.14
4338,423,2025-07-06,cancelled,2865.15
4339,318,2025-11-01,delivered,825.02
4340,202,2023-06-25,placed,949.88
4341,227,2024-04-29,delivered,3546.33
4342,307,2025-12-24,shipped,1008.55
4343,60,2025-09-25,placed,1652.78
4344,132,2025-03-02,placed,2076.04
4345,10,2025-03-23,cancelled,3115.52
4346,223,2023-11-17,shipped,1267.18
4347,54,2024-01-06,placed,1742.32
4348,212,2025-02-24,delivered,3296.03
4349,448,2023-04-28,returned,2857.3
4350,402,2023-05-23,delivered,2856.66
4351,433,2025-04-26,placed,4087.03
4352,147,2025-03-19,returned,1932.16
4353,152,2023-02-25,cancelled,395.8
4354,460,2026-07-25,shipped,994.04
4355,377,2026-04-03,placed,3986.7
4356,190,2026-01-03,cancelled,1460.8
4357,154,2023-09-17,delivered,1860.72
4358,486,2024-08-22,cancelled,3535.53
4359,364,2023-05-13,shipped,31.94
4360,9,2026-06-19,cancelled,3753.9
4361,37,2025-04-11,shipped,3503.77
4362,386,2024-02-10,delivered,762.74
4363,69,2024-09-29,placed,1466.16
4364,220,2025-10-19,cancelled,2478.83
4365,334,2024-12-18,shipped,1355.73
4366,377,2023-07-26,shipped,985.97
4367,261,2023-06-21,shipped,1247.5
4368,349,2024-07-16,delivered,1400.46
4369,305,2025-08-14,cancelled,1275.39
4370,347,2026-04-13,delivered,3963.45
4371,242,2025-10-17,placed,1973.07
4372,401,2026-02-11,shipped,4331.84
4373,129,2025-01-23,delivered,1894.21
4374,205,2024-04-11,delivered,515.34
4375,132,2024-05-06,delivered,2199.33
4376,354,2025-04-26,returned,1498.41
4377,76,2023-06-07,returned,3584.02
4378,123,2024-08-09,returned,2649.18
4379,275,2024-10-10,placed,1727.46
4380,460,2024-12-04,delivered,374.42
4381,229,2026-07-04,returned,2236.99
4382,251,2025-11-28,shipped,1169.74
4383,432,2023-08-13,placed,4163.66
4384,473,2024-01-04,cancelled,958.29
4385,499,2026-07-24,shipped,1712.68
4386,352,2024-01-25,cancelled,202.16
4387,138,2026-07-08,returned,3505.65
4388,97,2023-03-23,delivered,493.56
4389,175,2026-07-31,delivered,2150.17
4390,178,2023-09-13,delivered,2739.91
4391,335,2025-12-30,cancelled,2106.01
4392,126,2024-10-27,shipped,1444.06
4393,358,2024-12-16,cancelled,2731.5
4394,246,2024-11-21,placed,763.16
4395,190,2023-04-11,cancelled,1682.42
4396,222,2024-08-11,shipped,3596.99
4397,402,2024-11-15,cancelled,1134.56
4398,313,2025-01-25,shipped,273.7
4399,135,2024-06-08,shipped,1788.86
4400,69,2025-03-27,placed,111.69
4401,78,2023-10-06,returned,4682.01
4402,386,2023-01-05,placed,3310.52
4403,267,2025-02-07,placed,127.32
4404,446,2025-03-06,delivered,560.68
4405,96,2023-01-12,placed,410.1
4406,171,2026-06-02,returned,2663.28
4407,163,2024-11-20,returned,2256.04
4408,13,2024-11-08,returned,1652.52
4409,7,2025-08-26,placed,990.12
4410,214,2023-12-14,placed,2844.99
4411,60,2026-02-19,delivered,1148.42
4412,407,2024-02-03,delivered,2299.91
4413,359,2023-12-27,delivered,937.0
4414,457,2023-06-10,cancelled,1147.42
4415,121,2023-10-28,returned,3923.98
4416,97,2024-12-18,returned,1088.32
4417,405,2024-01-28,shipped,2567.17
4418,106,2025-05-09,placed,3237.38
4419,30,2026-06-20,placed,1735.5
4420,395,2024-01-09,shipped,1204.89
4421,299,2023-06-28,delivered,984.7
4422,138,2026-03-19,placed,806.0
4423,63,2023-03-11,delivered,234.99
4424,454,2026-08-10,delivered,3780.2
4425,404,2026-08-22,cancelled,1930.71
4426,189,2023-10-10,cancelled,1372.51
4427,87,2023-06-06,shipped,1158.69
4428,329,2025-05-21,placed,2220.89
4429,489,2025-04-30,placed,458.6
4430,468,2026-07-30,delivered,2175.83
4431,132,2024-03-12,shipped,1829.92
4432,246,2026-06-25,shipped,4820.07
4433,75,2026-04-03,placed,1906.78
4434,491,2023-12-21,cancelled,794.73
4435,144,2023-06-29,placed,206.65
4436,155,2026-04-22,delivered,1398.11
4437,448,2024-02-01,placed,1241.34
4438,380,2026-08-17,delivered,5364.98
4439,109,2025-04-21,delivered,1576.8
4440,317,2023-01-14,returned,2365.82
4441,55,2024-04-22,returned,1095.92
4442,74,2025-09-08,cancelled,226.44
4443,490,2024-01-11,delivered,2956.9
4444,379,2023-12-11,returned,3118.32
4445,406,2023-01-22,placed,1099.4
4446,233,2025-06-02,shipped,621.55
4447,189,2026-03-12,returned,2406.99
4448,380,2026-06-16,returned,1113.04
4449,14,2025-02-22,returned,1261.6
4450,35,2025-08-29,cancelled,2671.65
4451,490,2025-07-13,placed,2033.56
4452,270,2026-06-24,shipped,3693.67
4453,65,2023-12-12,cancelled,967.89
4454,425,2025-04-21,returned,1001.12
4455,438,2025-03-23,delivered,426.78
4456,393,2023-10-05,delivered,1806.43
4457,227,2024-08-17,placed,1419.34
