order_item_id,order_id,product_id,quantity,unit_price
12856,4301,198,1,189.1
12857,4301,156,3,471.51
12858,4301,27,1,370.75
12859,4301,124,3,359.65
12860,4301,168,1,17.63
12861,4302,14,1,222.46
12862,4303,188,3,459.17
12863,4304,146,2,13.06
12864,4304,107,3,33.02
12865,4304,68,1,69.4
12866,4305,172,3,344.1
12867,4306,90,3,393.99
12868,4307,187,4,277.07
12869,4307,10,4,210.55
12870,4307,198,4,225.21
12871,4308,69,1,136.12
12872,4309,86,4,15.4
12873,4310,185,2,466.01
12874,4310,122,1,344.22
12875,4310,17,3,390.33
12876,4311,27,3,65.47
12877,4312,186,4,423.8
12878,4312,66,2,376.95
12879,4313,29,1,199.48
12880,4313,166,4,481.93
12881,4313,3,3,477.12
12882,4314,82,3,111.65
12883,4314,179,1,250.9
12884,4315,38,1,222.16
12885,4315,83,1,275.14
12886,4316,77,1,276.65
12887,4316,112,1,371.15
12888,4317,82,2,407.22
12889,4317,105,1,54.07
12890,4318,148,2,392.16
12891,4318,152,1,472.24
12892,4318,181,3,387.43
12893,4318,7,1,86.55
12894,4318,185,4,471.04
12895,4319,170,2,260.59
12896,4319,115,3,367.83
12897,4320,160,2,401.26
12898,4320,68,2,152.44
12899,4320,85,1,78.58
12900,4321,123,2,268.61
12901,4321,182,4,314.55
12902,4322,72,1,439.97
12903,4322,10,3,39.68
12904,4322,197,2,284.94
12905,4322,187,2,350.93
12906,4323,49,1,369.28
12907,4323,127,4,251.35
12908,4323,133,2,333.29
12909,4324,18,1,249.12
12910,4324,131,2,129.46
12911,4324,14,2,318.36
12912,4324,22,2,99.54
12913,4324,196,1,496.72
12914,4325,15,2,337.56
12915,4325,111,4,46.53
12916,4326,5,1,225.88
12917,4326,39,3,368.08
12918,4327,165,4,33.68
12919,4327,175,4,475.8
12920,4327,109,1,488.89
12921,4327,6,3,5.81
12922,4328,191,2,330.85
12923,4329,124,2,379.92
12924,4329,6,4,118.12
12925,4329,53,2,409.03
12926,4329,153,3,26.8
12927,4330,110,1,397.06
12928,4330,88,3,14.8
12929,4330,166,1,326.06
12930,4330,87,1,340.99
12931,4331,12,4,314.74
12932,4331,48,3,28.74
12933,4332,10,3,491.85
12934,4332,95,4,464.42
12935,4332,80,1,294.59
12936,4332,192,3,388.54
12937,4332,33,3,109.54
12938,4333,96,1,351.09
12939,4334,11,4,202.47
12940,4334,149,1,382.35
12941,4334,130,1,372.28
12942,4334,80,2,209.46
12943,4334,134,3,306.91
12944,4335,116,4,143.15
12945,4336,197,4,220.55
12946,4337,178,1,143.14
12947,4338,165,2,370.22
12948,4338,27,3,410.17
12949,4338,91,2,447.1
12950,4339,184,2,412.51
12951,4340,150,1,110.39
12952,4340,127,3,279.83
12953,4341,121,3,427.45
12954,4341,198,3,471.54
12955,4341,81,2,133.06
12956,4341,179,4,145.81
12957,4342,1,1,89.54
12958,4342,118,1,382.46
12959,4342,184,1,107.71
12960,4342,139,1,428.84
12961,4343,163,2,402.09
12962,4343,2,2,424.3
12963,4344,3,1,290.52
12964,4344,89,4,353.63
12965,4344,137,3,61.32
12966,4344,103,4,46.76
12967,4345,67,3,136.6
12968,4345,154,1,143.94
12969,4345,152,3,373.7
12970,4345,181,4,360.17
12971,4346,177,2,492.67
12972,4346,177,4,70.46
12973,4347,69,1,88.84
12974,4347,98,1,374.1
12975,4347,47,3,426.46
12976,4348,150,2,451.9
12977,4348,182,3,194.61
12978,4348,130,4,452.1
12979,4349,56,2,335.99
12980,4349,116,3,179.38
12981,4349,156,1,268.46
12982,4349,46,2,272.84
12983,4349,143,4,208.26
12984,4350,66,2,367.3
12985,4350,58,4,452.48
12986,4350,97,1,312.14
12987,4351,85,4,173.03
12988,4351,200,4,303.41
12989,4351,114,4,378.11
12990,4351,27,2,328.69
12991,4351,47,1,11.45
12992,4352,165,4,270.92
12993,4352,88,2,424.24
12994,4353,82,1,395.8
12995,4354,194,4,248.51
12996,4355,156,4,26.89
12997,4355,6,4,472.99
12998,4355,110,3,255.31
12999,4355,160,4,253.51
13000,4355,41,3,69.07
13001,4356,142,2,378.95
13002,4356,56,3,129.02
13003,4356,164,1,315.84
13004,4357,5,2,441.23
13005,4357,141,4,100.85
13006,4357,51,3,191.62
13007,4358,194,1,263.97
13008,4358,66,3,305.54
13009,4358,101,1,73.04
13010,4358,183,4,397.86
13011,4358,58,2,345.23
13012,4359,89,2,15.97
13013,4360,27,1,398.98
13014,4360,181,4,260.61
13015,4360,6,1,182.66
13016,4360,132,2,456.45
13017,4360,62,3,405.64
13018,4361,136,2,303.43
13019,4361,166,3,176.8
13020,4361,193,1,256.44
13021,4361,52,4,282.23
13022,4361,28,3,327.05
13023,4362,90,1,231.64
13024,4362,79,2,265.55
13025,4363,153,3,413.91
13026,4363,16,1,224.43
13027,4364,86,3,5.29
13028,4364,199,3,99.1
13029,4364,192,3,244.66
13030,4364,164,4,357.92
13031,4365,116,2,112.55
13032,4365,100,1,138.22
13033,4365,65,4,144.02
13034,4365,92,1,416.33
13035,4366,158,3,221.18
13036,4366,182,1,322.43
13037,4367,168,2,211.2
13038,4367,140,3,42.22
13039,4367,136,2,349.22
13040,4368,122,2,34.79
13041,4368,100,1,133.91
13042,4368,101,1,44.61
13043,4368,172,3,384.12
13044,4369,7,1,35.39
13045,4369,187,2,167.06
13046,4369,174,2,452.94
13047,4370,168,4,415.35
13048,4370,115,2,314.81
13049,4370,143,4,241.4
13050,4370,98,3,134.05
13051,4370,35,2,152.34
13052,4371,89,1,443.54
13053,4371,116,3,331.05
13054,4371,2,2,268.19
13055,4372,92,4,482.24
13056,4372,47,2,456.98
13057,4372,97,4,184.16
13058,4372,46,4,188.07
13059,4373,4,2,390.65
13060,4373,150,2,304.5
13061,4373,93,3,167.97
13062,4374,47,1,428.74
13063,4374,68,4,21.65
13064,4375,102,3,254.64
13065,4375,182,2,307.12
13066,4375,197,1,38.69
13067,4375,144,4,195.62
13068,4376,115,1,139.92
13069,4376,62,3,452.83
13070,4377,17,3,385.81
13071,4377,133,2,139.35
13072,4377,167,3,116.23
13073,4377,34,4,449.8
13074,4378,80,3,437.06
13075,4378,46,3,35.04
13076,4378,158,3,410.96
13077,4379,179,4,260.2
13078,4379,99,1,271.94
13079,4379,116,4,103.68
13080,4380,125,2,157.13
13081,4380,120,1,60.16
13082,4381,50,4,392.11
13083,4381,138,1,173.98
13084,4381,105,1,420.25
13085,4381,104,2,37.16
13086,4382,122,1,121.1
13087,4382,136,4,102.76
13088,4382,75,1,350.86
13089,4382,56,1,286.74
13090,4383,109,4,434.23
13091,4383,184,1,214.98
13092,4383,80,4,310.58
13093,4383,140,4,242.36
13094,4384,189,1,253.59
13095,4384,47,3,234.9
13096,4385,66,4,205.39
13097,4385,142,4,222.78
13098,4386,101,4,50.54
13099,4387,92,4,306.79
13100,4387,86,4,270.7
13101,4387,178,2,100.18
13102,4387,81,2,300.84
13103,4387,15,1,393.65
13104,4388,58,4,123.39
13105,4389,74,4,416.99
13106,4389,194,1,482.21
13107,4390,48,2,474.57
13108,4390,143,1,414.19
13109,4390,86,1,225.08
13110,4390,155,1,228.22
13111,4390,7,4,230.82
13112,4391,51,1,108.72
13113,4391,101,3,159.79
13114,4391,142,2,100.62
13115,4391,76,2,177.65
13116,4391,3,2,480.69
13117,4392,188,1,21.37
13118,4392,42,3,474.23
13119,4393,84,1,149.66
13120,4393,151,3,425.29
13121,4393,196,4,238.26
13122,4393,60,1,352.93
13123,4394,110,2,188.0
13124,4394,51,2,25.35
13125,4394,69,2,168.23
13126,4395,102,4,309.96
13127,4395,132,2,221.29
13128,4396,162,3,491.57
13129,4396,80,3,449.39
13130,4396,130,1,20.03
13131,4396,104,2,377.04
13132,4397,195,2,284.45
13133,4397,163,1,191.62
13134,4397,182,1,141.0
13135,4397,149,3,77.68
13136,4398,23,2,136.85
13137,4399,13,4,303.02
13138,4399,124,2,34.58
13139,4399,149,2,253.81
13140,4400,36,1,111.69
13141,4401,130,2,295.82
13142,4401,153,1,56.9
13143,4401,1,3,312.73
13144,4401,77,4,492.21
13145,4401,21,4,281.61
13146,4402,132,1,475.26
13147,4402,10,3,365.06
13148,4402,8,1,432.89
13149,4402,84,3,435.73
13150,4403,180,2,63.66
13151,4404,62,4,5.48
13152,4404,92,4,134.69
13153,4405,31,3,136.7
13154,4406,34,1,380.5
13155,4406,122,1,300.18
13156,4406,160,1,303.12
13157,4406,18,2,192.74
13158,4406,17,4,323.5
13159,4407,5,3,489.24
13160,4407,78,2,394.16
13161,4408,20,4,413.13
13162,4409,88,2,495.06
13163,4410,99,3,109.05
13164,4410,77,3,317.68
13165,4410,51,3,447.96
13166,4410,127,2,67.42
13167,4410,1,4,21.52
13168,4411,86,2,403.03
13169,4411,8,3,114.12
13170,4412,191,2,463.9
13171,4412,174,1,432.76
13172,4412,77,4,26.39
13173,4412,106,3,277.93
13174,4413,92,1,343.16
13175,4413,146,2,85.68
13176,4413,73,1,422.48
13177,4414,26,1,456.27
13178,4414,145,2,187.95
13179,4414,146,1,315.25
13180,4415,19,4,408.09
13181,4415,103,4,223.1
13182,4415,7,3,81.81
13183,4415,130,3,339.84
13184,4415,97,1,134.27
13185,4416,37,1,21.19
13186,4416,132,2,166.65
13187,4416,139,3,244.61
13188,4417,184,1,99.91
13189,4417,7,2,228.84
13190,4417,53,1,80.94
13191,4417,95,4,285.6
13192,4417,177,3,262.08
13193,4418,65,4,473.94
13194,4418,20,2,131.89
13195,4418,6,3,347.22
13196,4418,31,3,12.06
13197,4419,26,2,356.66
13198,4419,182,4,42.11
13199,4419,9,1,23.42
13200,4419,71,3,155.69
13201,4419,169,1,363.25
13202,4420,171,3,255.64
13203,4420,27,1,437.97
13204,4421,43,3,166.78
13205,4421,64,4,77.32
13206,4421,93,4,43.77
13207,4422,170,4,35.32
13208,4422,15,2,332.36
13209,4423,151,3,58.4
13210,4423,111,1,59.79
13211,4424,60,2,129.0
13212,4424,181,1,301.46
13213,4424,192,3,464.4
13214,4424,35,4,407.62
13215,4424,34,1,197.06
13216,4425,77,1,458.85
13217,4425,164,1,5.91
13218,4425,17,2,356.26
13219,4425,57,1,65.67
13220,4425,117,4,171.94
13221,4426,63,2,114.59
13222,4426,187,2,197.17
13223,4426,79,1,150.25
13224,4426,79,3,199.58
13225,4427,6,4,135.6
13226,4427,155,1,160.32
13227,4427,52,1,174.66
13228,4427,158,3,8.67
13229,4427,196,3,85.1
13230,4428,140,2,201.64
13231,4428,85,4,248.46
13232,4428,22,1,351.57
13233,4428,126,2,236.1
13234,4429,96,1,458.6
13235,4430,147,1,189.7
13236,4430,87,1,278.15
13237,4430,152,3,360.5
13238,4430,95,2,313.24
13239,4431,36,2,52.53
13240,4431,51,2,278.09
13241,4431,37,3,389.56
13242,4432,137,1,333.26
13243,4432,6,2,310.52
13244,4432,165,4,494.55
13245,4432,99,3,388.59
13246,4432,168,2,360.9
13247,4433,161,3,421.3
13248,4433,133,1,493.83
13249,4433,63,1,149.05
13250,4434,185,3,117.43
13251,4434,56,1,442.44
13252,4435,5,1,62.21
13253,4435,54,1,144.44
13254,4436,22,3,127.93
13255,4436,165,4,253.58
13256,4437,86,2,370.8
13257,4437,123,4,16.65
13258,4437,170,2,216.57
13259,4438,120,4,313.36
13260,4438,167,4,308.22
13261,4438,189,4,349.44
13262,4438,90,4,337.57
13263,4438,112,3,43.54
13264,4439,115,4,394.2
13265,4440,116,2,351.79
13266,4440,181,4,99.05
13267,4440,145,4,255.48
13268,4440,11,4,61.03
13269,4441,128,3,28.62
13270,4441,200,3,319.32
13271,4441,33,1,52.1
13272,4442,188,3,75.48
13273,4443,186,2,121.56
13274,4443,184,2,109.06
13275,4443,142,1,405.06
13276,4443,60,2,60.3
13277,4443,20,4,492.5
13278,4444,79,3,456.05
13279,4444,106,4,24.64
13280,4444,30,1,303.8
13281,4444,135,3,449.27
13282,4445,95,4,274.85
13283,4446,150,1,457.18
13284,4446,127,1,164.37
13285,4447,3,2,204.16
13286,4447,34,2,204.59
13287,4447,46,3,172.76
13288,4447,131,3,357.07
13289,4448,115,1,407.16
13290,4448,119,4,176.47
13291,4449,92,4,315.4
13292,4450,67,3,143.15
13293,4450,16,2,367.98
13294,4450,67,3,89.14
13295,4450,79,2,223.57
13296,4450,53,4,197.92
13297,4451,80,4,393.98
13298,4451,189,4,62.78
13299,4451,138,1,206.52
13300,4452,184,4,324.09
13301,4452,76,4,234.51
13302,4452,151,4,221.89
13303,4452,133,3,190.57
13304,4453,178,2,322.9
13305,4453,164,1,322.09
13306,4454,82,4,250.28
13307,4455,55,3,142.26
13308,4456,170,4,300.6
13309,4456,164,1,363.32
13310,4456,154,1,240.71
13311,4457,162,3,172.01
13312,4457,54,1,495.55
13313,4457,19,4,101.94
13314,4458,39,4,90.18
13315,4459,28,2,289.48
13316,4459,142,3,194.04
13317,4460,14,3,186.18
13318,4460,166,2,166.63
13319,4460,27,4,237.23
13320,4461,111,3,82.23
13321,4461,167,4,157.48
13322,4461,40,3,111.93
13323,4462,191,2,392.14
13324,4462,7,2,67.96
13325,4462,71,1,6.75
13326,4462,75,4,25.77
13327,4462,42,4,173.53
13328,4463,186,3,259.21
13329,4464,106,4,475.55
13330,4464,113,2,190.1
13331,4464,15,2,495.7
13332,4464,31,3,197.91
13333,4464,160,2,395.66
13334,4465,109,3,25.63
13335,4466,161,1,338.15
13336,4466,197,3,458.06
13337,4466,134,3,139.9
13338,4466,90,2,112.62
13339,4467,19,1,453.21
13340,4467,7,1,398.41
13341,4467,174,2,21.43
13342,4468,104,1,152.25
13343,4468,106,2,126.25
13344,4468,48,1,419.07
13345,4468,31,4,160.95
13346,4469,152,2,445.83
13347,4469,105,1,171.98
13348,4469,111,3,121.01
13349,4469,70,2,138.89
13350,4470,127,1,451.53
13351,4471,117,4,88.34
13352,4472,65,3,456.7
13353,4472,146,2,368.27
13354,4472,125,3,86.37
13355,4472,187,4,21.32
13356,4473,171,4,477.93
13357,4473,129,1,63.45
13358,4473,17,2,21.38
13359,4473,90,2,345.08
13360,4474,136,2,185.23
13361,4474,43,2,109.14
13362,4475,70,3,398.85
13363,4476,168,2,316.45
13364,4476,68,3,277.38
13365,4476,157,4,276.7
13366,4476,105,1,142.98
13367,4477,27,4,363.36
13368,4477,94,3,317.35
13369,4477,34,4,294.84
13370,4477,51,4,32.57
13371,4478,20,4,308.27
13372,4478,191,1,159.38
13373,4478,172,4,41.07
13374,4478,39,4,332.69
13375,4479,76,1,295.57
13376,4479,12,3,103.21
13377,4479,120,1,87.64
13378,4480,9,3,10.25
13379,4480,83,4,390.37
13380,4480,44,2,474.92
13381,4480,48,3,201.51
13382,4481,3,3,270.96
13383,4481,92,1,47.09
13384,4481,152,1,456.15
13385,4481,82,4,367.36
13386,4482,125,1,381.45
13387,4482,20,4,256.8
13388,4482,30,2,177.08
13389,4482,183,2,342.38
13390,4483,104,3,472.35
13391,4484,156,2,462.41
13392,4484,64,3,39.99
13393,4485,100,1,247.53
13394,4485,96,4,85.09
13395,4485,172,3,432.1
13396,4485,94,2,220.82
13397,4486,144,2,121.28
13398,4486,170,3,28.59
13399,4486,52,2,238.59
13400,4486,56,4,425.89
13401,4486,29,3,417.44
13402,4487,107,4,194.36
13403,4487,133,1,273.34
13404,4487,6,4,296.48
13405,4487,107,3,123.1
13406,4488,37,4,499.39
13407,4488,4,2,347.5
13408,4489,121,1,311.3
13409,4489,144,1,121.26
13410,4489,57,4,401.85
13411,4490,56,4,147.9
13412,4491,146,2,291.5
13413,4491,162,2,344.19
13414,4491,186,3,437.65
13415,4491,84,3,83.11
13416,4492,157,2,365.82
13417,4492,195,2,470.24
13418,4493,55,2,377.24
13419,4493,8,4,91.06
13420,4493,132,1,392.08
13421,4493,158,3,307.8
13422,4493,27,4,460.48
13423,4494,151,1,301.9
13424,4495,5,2,119.41
13425,4495,186,2,221.61
13426,4495,69,3,168.01
13427,4496,93,3,72.36
13428,4496,126,2,399.64
13429,4496,177,4,93.83
13430,4496,38,1,401.23
13431,4497,82,1,389.69
13432,4497,101,2,389.77
13433,4498,65,3,52.82
13434,4498,181,4,172.43
13435,4498,180,1,213.93
13436,4498,140,4,90.88
13437,4499,84,1,116.25
13438,4499,149,4,215.92
13439,4499,185,1,474.92
13440,4499,88,4,165.24
13441,4499,39,4,200.58
13442,4500,175,1,258.46
13443,4501,117,2,100.69
13444,4502,182,1,270.98
13445,4502,103,3,463.58
13446,4502,14,4,468.94
13447,4502,111,3,498.46
13448,4502,17,4,231.77
13449,4503,91,1,471.06
13450,4503,153,4,499.1
13451,4503,106,4,205.96
13452,4504,51,4,141.0
13453,4504,79,3,344.71
13454,4505,116,1,370.29
13455,4505,51,3,487.05
13456,4506,108,2,217.76
13457,4507,121,3,355.56
13458,4507,70,2,94.65
13459,4507,26,2,341.46
13460,4507,34,1,405.99
13461,4508,50,1,335.74
13462,4508,175,1,458.8
13463,4508,66,4,105.98
13464,4508,117,3,54.96
13465,4509,94,2,365.73
13466,4509,84,1,255.53
13467,4509,53,2,88.3
13468,4509,26,1,152.72
13469,4509,54,3,48.35
13470,4510,188,2,492.43
13471,4510,182,3,498.13
13472,4510,17,4,481.7
13473,4510,155,1,447.44
13474,4511,195,3,134.29
13475,4511,161,1,352.28
13476,4512,63,2,165.21
13477,4512,28,4,401.4
13478,4513,177,2,21.14
13479,4513,139,2,286.96
13480,4514,88,1,90.99
13481,4514,132,3,176.55
13482,4514,31,4,288.59
13483,4515,170,1,216.47
13484,4515,46,3,471.01
13485,4515,153,2,57.86
13486,4515,78,3,128.16
13487,4515,108,3,54.41
13488,4516,29,2,210.07
13489,4516,178,3,425.11
13490,4516,21,4,54.73
13491,4516,3,3,139.99
13492,4517,124,2,194.36
13493,4518,180,3,244.52
13494,4518,107,3,481.81
13495,4518,20,2,58.47
13496,4518,136,3,428.85
13497,4519,198,4,74.51
13498,4519,153,4,225.92
13499,4519,37,1,140.06
13500,4519,142,4,89.0
13501,4519,51,1,309.85
13502,4520,142,4,160.19
13503,4520,177,4,346.67
13504,4520,126,3,12.07
13505,4520,200,1,305.73
13506,4521,64,1,229.26
13507,4521,86,3,400.63
13508,4521,67,4,419.77
13509,4522,181,2,273.04
13510,4522,188,3,29.19
13511,4522,155,4,67.22
13512,4523,73,3,222.8
13513,4523,151,1,293.03
13514,4523,23,3,69.12
13515,4524,91,4,102.33
13516,4524,174,1,112.94
13517,4524,85,3,84.43
13518,4524,194,2,98.97
13519,4524,54,2,310.78
13520,4525,56,3,105.32
13521,4525,92,3,310.71
13522,4525,28,4,441.61
13523,4525,120,4,127.38
13524,4525,93,4,353.29
13525,4526,37,3,357.75
13526,4526,179,3,117.16
13527,4527,108,4,92.43
13528,4527,128,1,43.03
13529,4528,95,2,482.78
13530,4528,88,3,176.81
13531,4528,50,3,463.0
13532,4528,13,4,334.41
13533,4529,129,2,305.42
13534,4529,138,4,121.56
13535,4529,16,4,353.42
13536,4530,178,3,65.09
13537,4530,149,2,351.9
13538,4530,197,3,456.62
13539,4531,181,1,135.34
13540,4531,19,3,129.95
13541,4531,185,1,292.0
13542,4531,119,4,77.78
13543,4531,37,3,249.84
13544,4532,200,3,83.65
13545,4533,6,2,187.25
13546,4533,119,4,193.28
13547,4533,60,1,482.54
13548,4533,169,4,287.32
13549,4534,20,1,293.48
13550,4534,102,3,384.44
13551,4534,26,3,16.44
13552,4535,105,1,184.46
13553,4535,11,3,63.58
13554,4535,190,1,252.02
13555,4536,39,2,31.06
13556,4536,37,3,48.58
13557,4536,180,2,311.0
13558,4536,2,2,294.65
13559,4536,92,1,36.69
13560,4537,113,3,451.92
13561,4537,115,2,310.37
13562,4537,15,3,499.61
13563,4538,124,2,348.64
13564,4538,8,3,308.53
13565,4539,123,3,160.09
13566,4539,140,3,145.36
13567,4539,98,2,101.81
13568,4540,140,3,442.74
13569,4540,107,3,37.77
13570,4540,11,2,357.91
13571,4540,144,2,397.03
13572,4540,144,2,150.82
13573,4541,109,1,205.77
13574,4542,149,1,104.67
13575,4542,164,2,437.84
13576,4542,75,1,482.77
13577,4543,53,3,360.56
13578,4543,167,2,467.97
13579,4544,29,2,416.82
13580,4544,26,2,50.55
13581,4544,99,1,442.86
13582,4544,171,2,286.64
13583,4545,136,4,233.35
13584,4546,173,1,332.4
13585,4547,16,2,463.09
13586,4547,61,2,444.22
13587,4547,148,4,455.37
13588,4547,198,2,399.89
13589,4547,172,3,227.62
13590,4548,92,4,158.26
13591,4548,169,1,452.24
13592,4549,75,4,348.51
13593,4549,134,4,128.26
13594,4549,145,4,85.46
13595,4550,60,3,484.08
13596,4550,37,1,116.61
13597,4551,20,3,163.78
13598,4551,156,1,302.75
13599,4551,7,2,312.94
13600,4551,94,4,73.53
13601,4551,97,2,309.36
13602,4552,7,4,425.83
13603,4553,55,2,225.1
13604,4553,82,2,474.28
13605,4554,46,3,290.36
13606,4555,148,2,121.56
13607,4555,143,3,276.18
13608,4555,186,3,370.84
13609,4555,7,1,5.8
13610,4555,29,3,340.88
13611,4556,80,4,299.34
13612,4556,2,4,139.16
13613,4556,94,1,400.28
13614,4556,177,4,11.89
13615,4556,49,2,89.18
13616,4557,85,1,71.3
13617,4557,200,3,375.37
13618,4557,161,2,289.21
13619,4557,7,2,92.09
13620,4558,186,1,118.63
13621,4559,196,1,32.12
13622,4559,39,4,90.3
13623,4559,88,4,166.73
13624,4559,92,1,82.1
13625,4559,55,4,32.64
13626,4560,110,2,107.88
13627,4560,6,2,83.39
13628,4560,27,4,196.63
13629,4560,112,2,63.45
13630,4560,43,4,146.41
13631,4561,55,3,185.39
13632,4561,184,3,283.05
13633,4562,102,3,201.89
13634,4562,17,2,300.97
13635,4562,186,3,423.26
13636,4563,78,3,42.17
13637,4563,77,4,185.42
13638,4563,54,4,216.66
13639,4563,51,4,381.62
13640,4563,182,2,177.68
13641,4564,91,4,455.32
13642,4564,128,4,211.76
13643,4564,92,3,340.11
13644,4564,125,1,164.17
13645,4564,144,4,431.48
13646,4565,119,4,462.07
13647,4565,87,1,54.22
13648,4565,150,1,159.94
13649,4565,36,3,209.35
13650,4566,43,4,134.86
13651,4566,157,4,310.58
13652,4566,12,1,393.65
13653,4567,2,4,114.08
13654,4567,181,2,254.74
13655,4567,9,3,55.59
13656,4567,37,4,168.47
13657,4568,164,2,94.36
13658,4569,197,2,282.73
13659,4569,45,3,136.4
13660,4570,127,4,125.52
13661,4570,185,1,444.0
13662,4571,68,4,316.87
13663,4571,81,1,70.12
13664,4571,153,3,141.52
13665,4571,193,2,366.41
13666,4572,162,2,169.09
13667,4572,170,3,287.39
13668,4573,193,1,219.46
13669,4573,89,2,472.27
13670,4573,196,3,75.86
13671,4573,141,4,327.88
13672,4573,83,1,69.23
13673,4574,17,1,250.79
13674,4575,64,1,65.64
13675,4575,74,4,123.21
13676,4575,109,1,284.44
13677,4575,157,1,465.01
13678,4576,73,3,304.56
13679,4577,168,4,450.44
13680,4577,69,1,18.86
13681,4577,181,3,310.42
13682,4577,94,2,134.55
13683,4577,173,3,182.02
13684,4578,23,1,359.46
13685,4578,42,1,339.57
13686,4579,132,2,274.94
13687,4580,70,1,417.41
13688,4580,141,4,91.16
13689,4580,85,1,354.52
13690,4581,31,1,289.01
13691,4581,118,3,418.28
13692,4581,195,4,490.78
13693,4582,98,1,493.54
13694,4582,175,4,50.87
13695,4582,172,4,295.55
13696,4582,29,2,381.42
13697,4582,26,2,409.49
13698,4583,98,3,489.24
13699,4583,93,3,271.36
13700,4584,189,1,348.12
13701,4584,150,2,443.67
13702,4584,107,1,411.21
13703,4584,100,3,301.03
13704,4585,166,2,251.18
13705,4585,32,1,10.33
13706,4585,183,2,180.29
13707,4585,20,2,18.43
13708,4585,160,3,185.89
13709,4586,29,3,475.98
13710,4586,121,2,353.43
13711,4586,154,3,441.0
13712,4586,144,3,464.01
13713,4586,170,4,104.22
13714,4587,132,3,298.17
13715,4587,22,2,367.53
13716,4587,189,4,445.85
13717,4587,136,4,436.0
13718,4587,29,1,316.79
13719,4588,185,2,120.66
13720,4589,172,2,108.19
13721,4589,25,3,121.39
13722,4589,71,1,316.6
13723,4590,195,1,76.55
13724,4590,129,4,387.08
13725,4590,107,2,126.61
13726,4590,131,4,380.93
13727,4591,186,1,100.03
13728,4591,45,2,369.5
13729,4591,130,2,94.62
13730,4591,14,3,144.55
13731,4591,76,2,431.45
13732,4592,132,1,210.62
13733,4592,66,3,240.53
13734,4592,195,1,401.6
13735,4592,37,3,495.86
13736,4593,181,2,258.05
13737,4594,196,1,251.79
13738,4594,181,1,271.89
13739,4594,200,2,426.67
13740,4595,127,4,339.6
13741,4595,54,3,22.28
13742,4596,190,4,289.12
13743,4596,86,1,251.52
13744,4596,58,2,461.26
13745,4597,105,2,381.23
13746,4597,13,1,315.94
13747,4598,177,4,310.05
13748,4598,142,3,499.65
13749,4598,104,2,45.26
13750,4598,99,4,9.3
13751,4598,14,4,86.24
13752,4599,34,3,9.88
13753,4600,73,3,335.57
13754,4600,55,4,80.42
13755,4600,148,2,62.55
13756,4600,179,2,444.87
13757,4601,27,2,139.08
13758,4602,139,3,18.39
13759,4602,34,1,421.72
13760,4602,135,3,256.82
13761,4602,150,3,181.21
13762,4603,189,4,74.7
13763,4603,76,4,422.11
13764,4603,169,1,147.98
13765,4604,174,1,226.65
13766,4604,93,4,119.31
13767,4605,68,4,166.15
13768,4606,67,3,213.22
13769,4606,93,4,158.18
13770,4606,18,3,370.93
13771,4607,181,4,152.51
13772,4607,82,1,442.97
13773,4608,65,2,490.69
13774,4609,40,1,122.61
13775,4609,153,1,115.79
13776,4609,112,4,173.42
13777,4610,55,4,245.02
13778,4610,34,4,370.22
13779,4610,93,3,418.75
13780,4610,42,3,62.21
13781,4610,82,1,359.71
13782,4611,71,1,97.09
13783,4611,122,2,94.31
13784,4612,12,4,152.27
13785,4612,18,4,176.04
13786,4613,173,1,428.67
13787,4614,153,4,469.31
13788,4614,54,2,478.24
13789,4615,136,3,458.45
13790,4616,92,2,484.82
13791,4616,58,2,474.01
13792,4616,136,3,401.05
13793,4617,187,1,280.6
13794,4618,181,1,266.25
13795,4618,26,3,94.77
13796,4618,31,4,409.86
13797,4618,182,2,146.23
13798,4618,200,1,208.81
13799,4619,191,3,173.0
13800,4619,80,2,97.86
13801,4619,145,4,357.58
13802,4619,197,4,68.17
13803,4619,4,3,29.99
13804,4620,48,3,78.42
13805,4620,199,2,414.84
13806,4621,157,1,341.94
13807,4622,29,4,100.39
13808,4622,35,3,325.73
13809,4623,196,2,156.36
13810,4623,123,2,420.31
13811,4623,189,1,461.78
13812,4623,31,2,46.36
13813,4624,127,4,467.6
13814,4624,20,1,77.51
13815,4624,29,2,238.03
13816,4625,167,3,92.36
13817,4625,10,4,195.03
13818,4625,150,1,181.05
13819,4626,22,1,467.32
13820,4626,145,4,249.04
13821,4627,110,4,182.35
13822,4628,137,1,31.06
13823,4629,193,2,236.05
13824,4630,171,2,115.02
13825,4631,121,3,50.59
13826,4631,9,1,111.73
13827,4631,106,3,238.38
13828,4632,200,4,496.9
13829,4632,61,3,429.52
13830,4632,116,1,373.82
13831,4632,140,3,401.95
13832,4632,94,1,433.56
13833,4633,28,2,298.16
13834,4633,20,2,100.04
13835,4634,85,1,51.22
13836,4634,153,1,373.25
13837,4635,40,4,80.68
13838,4636,10,4,392.25
13839,4636,173,3,280.71
13840,4636,45,3,84.23
13841,4637,84,3,425.19
13842,4637,101,3,477.09
13843,4638,97,2,406.81
13844,4638,111,1,151.96
13845,4638,91,1,107.12
13846,4638,87,2,180.72
13847,4639,53,4,83.81
13848,4639,66,4,214.95
13849,4640,43,4,456.2
13850,4640,124,4,41.57
13851,4641,4,3,403.35
13852,4641,193,3,470.15
13853,4641,194,2,150.65
